1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 1, 8, 4, 2, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 1, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 1, 1, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 1, 8, 4, 2, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 1, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 1, 1, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 14, 2, 3, 14, 4, 7, 5, 7, 5, 8, 5, 8, 14, 4, 3, 1, 8, 14, 5, 1, 2, 7, 1, 3, 8, 2, 14, 8, 4, 2, 8, 14, 7, 1, 5, 14, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 14, 4, 7, 8, 14, 14, 14, 5, 4, 4, 5, 14, 8, 3, 1, 14, 14, 14, 5, 2, 1, 14, 3, 7, 4, 7, 7, 14, 2, 7, 2, 7, 8, 8, 5, 14, 7, 1, 1, 8, 14, 8, 5, 5, 7, 2, 14, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 14
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 1, 8, 4, 2, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 1, 8, 5, 4, 4, 3, 6, 2, 3, 1, 6, 1, 1, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 11, 12, 12, 4, 11, 4, 1, 5, 11, 11, 12, 1, 4, 12, 5, 12, 5, 8, 5, 8, 1, 4, 12, 1, 8, 11, 5, 1, 11, 12, 1, 12, 8, 11, 1, 8, 4, 11, 8, 11, 12, 1, 5, 1, 12, 12, 12, 1, 4, 5, 8, 1, 12, 8, 11, 4, 1, 4, 12, 8, 11, 1, 11, 5, 4, 4, 12, 11, 11, 12, 1, 11, 1, 1, 5, 11, 1, 11, 12, 12, 4, 12, 12, 11, 11, 12, 11, 12, 8, 8, 5, 1, 12, 1, 1, 8, 11, 8, 5, 5, 12, 11, 1, 12, 0, 0, 1, 5, 4, 8, 0, 0, 0, 11
1, 2, 14, 14, 14, 2, 14, 1, 5, 6, 2, 14, 1, 14, 7, 5, 7, 5, 8, 5, 8, 1, 14, 14, 1, 8, 6, 5, 1, 2, 7, 1, 14, 8, 2, 1, 8, 14, 2, 8, 6, 7, 1, 5, 1, 7, 14, 14, 1, 14, 5, 8, 1, 7, 8, 2, 14, 1, 14, 7, 8, 6, 1, 6, 5, 14, 14, 14, 6, 2, 14, 1, 6, 1, 1, 5, 2, 1, 6, 14, 7, 14, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 14, 0, 0, 1, 5, 14, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 6, 5, 1, 8, 7, 1, 3, 8, 2, 1, 8, 4, 2, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 1, 6, 5, 4, 4, 3, 6, 2, 1, 1, 6, 1, 1, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 11, 3, 3, 4, 11, 4, 1, 5, 11, 11, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 11, 5, 1, 11, 7, 1, 3, 8, 11, 1, 8, 4, 11, 8, 11, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 11, 4, 1, 4, 7, 8, 11, 1, 11, 5, 4, 4, 3, 11, 11, 3, 1, 11, 7, 1, 5, 11, 1, 11, 3, 7, 4, 7, 7, 11, 11, 7, 11, 7, 8, 8, 5, 1, 7, 1, 1, 8, 11, 8, 5, 5, 7, 11, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 11
1, 14, 3, 3, 14, 14, 14, 1, 5, 6, 14, 3, 1, 14, 7, 5, 7, 5, 8, 5, 8, 1, 14, 3, 1, 8, 6, 5, 1, 14, 7, 1, 3, 8, 14, 1, 8, 14, 14, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 14, 5, 8, 1, 7, 8, 14, 14, 1, 14, 7, 8, 6, 1, 6, 5, 14, 1, 3, 6, 14, 3, 1, 6, 1, 1, 5, 14, 1, 6, 3, 7, 14, 7, 7, 6, 14, 7, 14, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 14, 1, 3, 0, 0, 1, 5, 14, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 19, 2, 3, 19, 4, 7, 5, 7, 5, 8, 5, 8, 19, 4, 3, 1, 8, 19, 5, 1, 2, 7, 1, 3, 8, 2, 19, 8, 4, 2, 8, 19, 7, 1, 5, 19, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 19, 4, 7, 8, 19, 19, 19, 5, 4, 4, 3, 19, 2, 3, 1, 19, 19, 19, 5, 2, 1, 19, 3, 7, 4, 7, 7, 19, 2, 7, 2, 7, 8, 8, 5, 19, 7, 1, 1, 8, 19, 8, 5, 5, 7, 2, 19, 3, 22, 22, 1, 5, 4, 8, 22, 22, 22, 19
