1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 1, 4, 7, 5, 7, 5, 8, 5, 8, 1, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 1, 8, 4, 2, 8, 6, 7, 1, 5, 1, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 1, 4, 7, 8, 6, 1, 6, 5, 8, 4, 3, 6, 2, 3, 1, 6, 1, 1, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 1, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 1, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 15, 4, 7, 5, 7, 5, 8, 5, 8, 15, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 15, 8, 4, 2, 8, 6, 7, 1, 5, 15, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 15, 4, 7, 8, 7, 15, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 15, 15, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 15, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 15, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 15, 2, 3, 15, 4, 7, 5, 7, 5, 8, 5, 8, 15, 4, 3, 1, 8, 15, 5, 1, 2, 7, 1, 3, 8, 2, 15, 8, 4, 2, 8, 15, 7, 1, 5, 15, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 15, 4, 7, 8, 15, 15, 15, 5, 4, 4, 3, 15, 2, 3, 1, 15, 15, 15, 5, 2, 1, 15, 3, 7, 4, 7, 7, 15, 2, 7, 2, 7, 8, 8, 5, 15, 7, 1, 1, 8, 15, 8, 5, 5, 7, 2, 15, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 15
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 17, 4, 7, 5, 7, 5, 8, 5, 8, 17, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 17, 8, 4, 2, 8, 6, 7, 1, 5, 17, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 5, 4, 17, 4, 7, 8, 6, 17, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 17, 17, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 17, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 17, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 14, 14, 4, 2, 4, 1, 5, 6, 2, 14, 18, 4, 14, 5, 14, 5, 8, 5, 8, 18, 4, 14, 1, 8, 6, 5, 1, 2, 14, 1, 14, 8, 2, 18, 8, 4, 2, 8, 6, 14, 1, 5, 18, 14, 14, 14, 1, 4, 5, 8, 1, 14, 8, 2, 4, 18, 4, 14, 8, 6, 18, 6, 5, 4, 4, 14, 6, 2, 14, 1, 6, 18, 18, 5, 2, 1, 6, 14, 14, 4, 14, 14, 6, 2, 14, 2, 14, 8, 8, 5, 18, 14, 1, 1, 8, 6, 8, 5, 5, 14, 2, 18, 14, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 16, 16, 16, 2, 16, 1, 5, 6, 2, 16, 19, 16, 7, 5, 7, 5, 8, 5, 8, 19, 16, 16, 1, 8, 6, 5, 1, 2, 7, 1, 16, 8, 2, 19, 8, 16, 2, 8, 6, 7, 1, 5, 19, 7, 16, 16, 1, 16, 5, 8, 1, 7, 8, 2, 16, 19, 16, 7, 8, 6, 19, 6, 5, 16, 16, 16, 6, 2, 16, 1, 6, 19, 19, 5, 2, 1, 6, 16, 7, 16, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 19, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 19, 16, 0, 0, 1, 5, 16, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 22, 4, 7, 5, 7, 5, 8, 5, 8, 22, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 22, 8, 4, 2, 8, 6, 7, 1, 5, 22, 7, 5, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 22, 4, 7, 8, 6, 22, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 22, 22, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 22, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 22, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 23, 4, 23, 5, 23, 5, 8, 5, 8, 23, 4, 3, 1, 8, 6, 5, 1, 2, 23, 1, 3, 8, 2, 23, 8, 4, 2, 8, 6, 23, 1, 5, 23, 23, 3, 3, 1, 4, 5, 8, 1, 23, 8, 2, 4, 23, 4, 23, 8, 6, 23, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 23, 23, 5, 2, 1, 6, 3, 23, 4, 23, 23, 6, 2, 23, 2, 23, 8, 8, 5, 23, 23, 1, 1, 8, 6, 8, 5, 5, 23, 2, 23, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 6, 2, 3, 24, 4, 7, 5, 7, 5, 8, 5, 8, 24, 4, 3, 1, 8, 6, 5, 1, 2, 7, 1, 3, 8, 2, 24, 8, 4, 2, 8, 6, 7, 1, 5, 24, 7, 7, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 24, 4, 7, 8, 6, 24, 6, 5, 4, 4, 3, 6, 2, 3, 1, 6, 24, 24, 5, 2, 1, 6, 3, 7, 4, 7, 7, 6, 2, 7, 2, 7, 8, 8, 5, 24, 7, 1, 1, 8, 6, 8, 5, 5, 7, 2, 24, 3, 0, 0, 1, 5, 4, 8, 0, 0, 0, 6
1, 2, 3, 3, 4, 2, 4, 1, 5, 24, 2, 3, 24, 4, 7, 5, 7, 5, 8, 5, 8, 24, 4, 3, 1, 8, 24, 5, 1, 2, 7, 1, 3, 8, 2, 24, 8, 4, 2, 8, 24, 7, 1, 5, 24, 7, 3, 3, 1, 4, 5, 8, 1, 7, 8, 2, 4, 24, 4, 7, 8, 24, 24, 24, 5, 4, 4, 3, 24, 2, 3, 1, 24, 24, 24, 5, 2, 1, 24, 3, 7, 4, 7, 7, 24, 2, 7, 2, 7, 8, 8, 5, 24, 7, 1, 1, 8, 24, 8, 5, 5, 7, 2, 24, 3, 27, 27, 1, 5, 4, 8, 27, 27, 27, 24
